name,fuzzies,base_eq,fuzzy_eq,fuzzy_neq,fuzzy_err,top_i
scythe/recent_posts/038,16,-3,0,0,0,
scythe/recent_posts/039,16,-3,0,0,0,
scythe/recent_posts/040,16,-3,0,0,0,
scythe/recent_posts/041,16,-3,0,0,0,
scythe/recent_posts/042,16,-3,0,0,0,
scythe/recent_posts/043,16,-3,0,0,0,
scythe/recent_posts/044,16,-3,0,0,0,
scythe/recent_posts/045,16,-3,0,0,0,
scythe/recent_posts/046,16,-3,0,0,0,
scythe/recent_posts/047,16,-3,0,0,0,
scythe/recent_posts/048,16,-3,0,0,0,
scythe/recent_posts/049,16,-3,0,0,0,
scythe/recent_posts/050,16,-3,0,0,0,
scythe/recent_posts/051,16,-3,0,0,0,
scythe/top_rated_posts/001,16,-3,0,0,0,
scythe/top_rated_posts/002,16,-3,0,0,0,
scythe/top_rated_posts/003,16,-3,0,0,0,
scythe/top_rated_posts/004,16,-3,0,0,0,
scythe/top_rated_posts/005,16,-3,0,0,0,
scythe/top_rated_posts/006,16,-3,0,0,0,
scythe/top_rated_posts/007,16,-3,0,0,0,
scythe/top_rated_posts/008,16,-3,0,0,0,
scythe/top_rated_posts/009,16,-3,0,0,0,
scythe/top_rated_posts/010,16,-3,0,0,0,
scythe/top_rated_posts/011,16,-3,0,0,0,
scythe/top_rated_posts/012,16,-3,0,0,0,
scythe/top_rated_posts/013,16,-3,0,0,0,
scythe/top_rated_posts/014,16,-3,0,0,0,
scythe/top_rated_posts/015,16,-3,0,0,0,
scythe/top_rated_posts/016,16,-3,0,0,0,
scythe/top_rated_posts/017,16,-3,0,0,0,
scythe/top_rated_posts/018,16,-3,0,0,0,
scythe/top_rated_posts/019,16,-3,0,0,0,
scythe/top_rated_posts/020,16,-3,0,0,0,
scythe/top_rated_posts/021,16,-3,0,0,0,
scythe/top_rated_posts/022,16,-3,0,0,0,
scythe/top_rated_posts/023,16,-3,0,0,0,
scythe/top_rated_posts/024,16,-3,0,0,0,
scythe/top_rated_posts/025,16,-3,0,0,0,
scythe/top_rated_posts/026,16,-3,0,0,0,
scythe/top_rated_posts/027,16,-3,0,0,0,
scythe/top_rated_posts/028,16,-3,0,0,0,
scythe/top_rated_posts/029,16,-3,0,0,0,
scythe/top_rated_posts/030,16,-3,0,0,0,
scythe/top_rated_posts/031,16,-3,0,0,0,
scythe/top_rated_posts/032,16,-3,0,0,0,
scythe/top_rated_posts/033,16,-3,0,0,0,
scythe/top_rated_posts/034,16,-3,0,0,0,
scythe/top_rated_posts/035,16,-3,0,0,0,
scythe/top_rated_posts/036,16,-3,0,0,0,
scythe/top_rated_posts/037,16,-3,0,0,0,
scythe/top_rated_posts/038,16,-3,0,0,0,
scythe/top_rated_posts/039,16,-3,0,0,0,
scythe/top_rated_posts/040,16,-3,0,0,0,
scythe/top_rated_posts/041,16,-3,0,0,0,
scythe/top_rated_posts/042,16,-3,0,0,0,
scythe/top_rated_posts/043,16,-3,0,0,0,
scythe/top_rated_posts/044,16,-3,0,0,0,
scythe/top_rated_posts/045,16,-3,0,0,0,
scythe/top_rated_posts/046,16,-3,0,0,0,
scythe/top_rated_posts/047,16,-3,0,0,0,
scythe/top_rated_posts/048,16,-3,0,0,0,
scythe/top_rated_posts/049,16,-3,0,0,0,
scythe/top_rated_posts/050,16,-3,0,0,0,
scythe/top_rated_posts/051,16,-3,0,0,0,
scythe/top_rated_posts/052,16,-3,0,0,0,
scythe/top_rated_posts/053,16,-3,0,0,0,
scythe/top_rated_posts/054,16,-3,0,0,0,
scythe/top_rated_posts/055,16,-3,0,0,0,
scythe/top_rated_posts/056,16,-3,0,0,0,
scythe/top_rated_posts/057,16,-3,0,0,0,
spider/activity_1/0001,16,-3,0,0,0,
spider/activity_1/0002,16,-3,0,0,0,
spider/activity_1/0003,16,-3,0,0,0,
spider/activity_1/0004,16,-3,0,0,0,
spider/activity_1/0005,16,-3,0,0,0,
spider/activity_1/0006,16,-3,0,0,0,
spider/activity_1/0007,16,-3,0,0,0,
spider/activity_1/0008,16,-3,0,0,0,
spider/activity_1/0009,16,-3,0,0,0,
spider/activity_1/0010,16,-3,0,0,0,
spider/activity_1/0011,16,-3,0,0,0,
spider/activity_1/0012,16,-3,0,0,0,
spider/activity_1/0013,16,-3,0,0,0,
spider/activity_1/0014,16,-3,0,0,0,
spider/activity_1/0015,16,-3,0,0,0,
spider/activity_1/0016,16,-3,0,0,0,
spider/activity_1/0017,16,-3,0,0,0,
spider/activity_1/0018,16,-3,0,0,0,
spider/activity_1/0019,16,-3,0,0,0,
spider/activity_1/0020,16,-3,0,0,0,
spider/activity_1/0021,16,-3,0,0,0,
spider/activity_1/0022,16,-3,0,0,0,
spider/activity_1/0023,16,-3,0,0,0,
spider/activity_1/0024,16,-3,0,0,0,
spider/activity_1/0025,16,-3,0,0,0,
spider/activity_1/0026,16,-3,0,0,0,
spider/activity_1/0027,16,-3,0,0,0,
spider/activity_1/0028,16,-3,0,0,0,
spider/activity_1/0029,16,-3,0,0,0,
spider/activity_1/0030,16,-3,0,0,0,
spider/activity_1/0031,16,-3,0,0,0,
spider/activity_1/0032,16,-3,0,0,0,
spider/activity_1/0033,16,-3,0,0,0,
spider/activity_1/0034,16,-3,0,0,0,
spider/activity_1/0035,16,-3,0,0,0,
spider/activity_1/0036,16,-3,0,0,0,
spider/activity_1/0037,16,-3,0,0,0,
spider/activity_1/0038,16,-3,0,0,0,
spider/activity_1/0039,16,-3,0,0,0,
spider/activity_1/0040,16,-3,0,0,0,
spider/activity_1/0041,16,-3,0,0,0,
spider/activity_1/0042,16,-3,0,0,0,
spider/activity_1/0043,16,-3,0,0,0,
spider/activity_1/0044,16,-3,0,0,0,
spider/aircraft/0001,16,-3,0,0,0,
spider/aircraft/0002,16,-3,0,0,0,
spider/aircraft/0003,16,-3,0,0,0,
spider/aircraft/0004,16,-3,0,0,0,
spider/aircraft/0005,16,-3,0,0,0,
spider/aircraft/0006,16,-3,0,0,0,
spider/aircraft/0007,16,-3,0,0,0,
spider/aircraft/0008,16,-3,0,0,0,
spider/aircraft/0009,16,-3,0,0,0,
spider/aircraft/0010,16,-3,0,0,0,
spider/aircraft/0011,16,-3,0,0,0,
spider/aircraft/0012,16,-3,0,0,0,
spider/aircraft/0013,16,-3,0,0,0,
spider/aircraft/0014,16,-3,0,0,0,
spider/aircraft/0015,16,-3,0,0,0,
spider/aircraft/0016,16,-3,0,0,0,
spider/aircraft/0017,16,-3,0,0,0,
spider/aircraft/0020,16,-3,0,0,0,
spider/aircraft/0021,16,-3,0,0,0,
spider/aircraft/0023,16,-3,0,0,0,
spider/allergy_1/0001,16,-3,0,0,0,
spider/allergy_1/0002,16,-3,0,0,0,
spider/allergy_1/0003,16,-3,0,0,0,
spider/allergy_1/0004,16,-3,0,0,0,
spider/allergy_1/0005,16,-3,0,0,0,
spider/allergy_1/0006,16,-3,0,0,0,
spider/allergy_1/0007,16,-3,0,0,0,
spider/allergy_1/0008,16,-3,0,0,0,
spider/allergy_1/0009,16,-3,0,0,0,
spider/allergy_1/0010,16,-3,0,0,0,
spider/allergy_1/0011,16,-3,0,0,0,
spider/allergy_1/0012,16,-3,0,0,0,
spider/allergy_1/0013,16,-3,0,0,0,
spider/allergy_1/0014,16,-3,0,0,0,
spider/allergy_1/0015,16,-3,0,0,0,
spider/allergy_1/0016,16,-3,0,0,0,
spider/allergy_1/0017,16,-3,0,0,0,
spider/allergy_1/0018,16,-3,0,0,0,
spider/allergy_1/0019,16,-3,0,0,0,
spider/allergy_1/0020,16,-3,0,0,0,
spider/allergy_1/0021,16,-3,0,0,0,
spider/allergy_1/0022,16,-3,0,0,0,
spider/allergy_1/0023,16,-3,0,0,0,
spider/allergy_1/0024,16,-3,0,0,0,
spider/allergy_1/0025,16,-3,0,0,0,
spider/allergy_1/0026,16,-3,0,0,0,
spider/allergy_1/0027,16,-3,0,0,0,
spider/allergy_1/0028,16,-3,0,0,0,
spider/allergy_1/0029,16,-3,0,0,0,
spider/allergy_1/0030,16,-3,0,0,0,
spider/allergy_1/0031,16,-3,0,0,0,
spider/allergy_1/0032,16,-3,0,0,0,
spider/allergy_1/0033,16,-3,0,0,0,
spider/allergy_1/0034,16,-3,0,0,0,
spider/allergy_1/0035,16,-3,0,0,0,
spider/allergy_1/0036,16,-3,0,0,0,
spider/allergy_1/0037,16,-3,0,0,0,
spider/allergy_1/0038,16,-3,0,0,0,
spider/allergy_1/0039,16,-3,0,0,0,
spider/allergy_1/0040,16,-3,0,0,0,
spider/allergy_1/0041,16,-3,0,0,0,
spider/allergy_1/0043,16,-3,0,0,0,
spider/allergy_1/0044,16,-3,0,0,0,
spider/allergy_1/0045,16,-3,0,0,0,
spider/allergy_1/0046,16,-3,0,0,0,
spider/allergy_1/0047,16,-3,0,0,0,
spider/allergy_1/0048,16,-3,0,0,0,
spider/allergy_1/0049,16,-3,0,0,0,
spider/apartment_rentals/0001,16,-3,0,0,0,
spider/apartment_rentals/0002,16,-3,0,0,0,
spider/apartment_rentals/0003,16,-3,0,0,0,
spider/apartment_rentals/0004,16,-3,0,0,0,
spider/apartment_rentals/0005,16,-3,0,0,0,
spider/apartment_rentals/0006,16,-3,0,0,0,
spider/apartment_rentals/0007,16,-3,0,0,0,
spider/apartment_rentals/0008,16,-3,0,0,0,
spider/apartment_rentals/0009,16,-3,0,0,0,
spider/apartment_rentals/0010,16,-3,0,0,0,
spider/apartment_rentals/0011,16,-3,0,0,0,
spider/apartment_rentals/0012,16,-3,0,0,0,
spider/apartment_rentals/0013,16,-3,0,0,0,
spider/apartment_rentals/0014,16,-3,0,0,0,
spider/apartment_rentals/0015,16,-3,0,0,0,
spider/apartment_rentals/0016,16,-3,0,0,0,
spider/apartment_rentals/0017,16,-3,0,0,0,
spider/apartment_rentals/0018,16,-3,0,0,0,
spider/apartment_rentals/0019,16,-3,0,0,0,
spider/apartment_rentals/0020,16,-3,0,0,0,
spider/apartment_rentals/0021,16,-3,0,0,0,
spider/apartment_rentals/0022,16,-3,0,0,0,
spider/apartment_rentals/0023,16,-3,0,0,0,
spider/apartment_rentals/0024,16,-3,0,0,0,
spider/apartment_rentals/0025,16,-3,0,0,0,
spider/apartment_rentals/0026,16,-3,0,0,0,
spider/apartment_rentals/0027,16,-3,0,0,0,
spider/apartment_rentals/0028,16,-3,0,0,0,
spider/apartment_rentals/0029,16,-3,0,0,0,
spider/apartment_rentals/0030,16,-3,0,0,0,
spider/apartment_rentals/0031,16,-3,0,0,0,
spider/apartment_rentals/0032,16,-3,0,0,0,
spider/apartment_rentals/0033,16,-3,0,0,0,
spider/apartment_rentals/0034,16,-3,0,0,0,
spider/apartment_rentals/0035,16,-3,0,0,0,
spider/apartment_rentals/0036,16,-3,0,0,0,
spider/apartment_rentals/0037,16,-3,0,0,0,
spider/apartment_rentals/0038,16,-3,0,0,0,
spider/apartment_rentals/0039,16,-3,0,0,0,
spider/apartment_rentals/0040,16,-3,0,0,0,
spider/architecture/0001,16,-3,0,0,0,
spider/architecture/0002,16,-3,0,0,0,
spider/architecture/0003,16,-3,0,0,0,
spider/architecture/0004,16,-3,0,0,0,
spider/architecture/0005,16,-3,0,0,0,
spider/architecture/0006,16,-3,0,0,0,
spider/architecture/0007,16,-3,0,0,0,
spider/architecture/0008,16,-3,0,0,0,
spider/architecture/0009,16,-3,0,0,0,
spider/architecture/0010,16,-3,0,0,0,
spider/architecture/0011,16,-3,0,0,0,
spider/architecture/0012,16,-3,0,0,0,
spider/architecture/0013,16,-3,0,0,0,
spider/architecture/0014,16,-3,0,0,0,
spider/architecture/0015,16,-3,0,0,0,
spider/architecture/0016,16,-3,0,0,0,
spider/assets_maintenance/0001,16,-3,0,0,0,
spider/assets_maintenance/0002,16,-3,0,0,0,
spider/assets_maintenance/0003,16,-3,0,0,0,
spider/assets_maintenance/0004,16,-3,0,0,0,
spider/assets_maintenance/0005,16,-3,0,0,0,
spider/assets_maintenance/0006,16,-3,0,0,0,
spider/assets_maintenance/0007,16,-3,0,0,0,
spider/assets_maintenance/0008,16,-3,0,0,0,
spider/assets_maintenance/0009,16,-3,0,0,0,
spider/assets_maintenance/0010,16,-3,0,0,0,
spider/assets_maintenance/0011,16,-3,0,0,0,
spider/assets_maintenance/0012,16,-3,0,0,0,
spider/assets_maintenance/0013,16,-3,0,0,0,
spider/assets_maintenance/0014,16,-3,0,0,0,
spider/assets_maintenance/0015,16,-3,0,0,0,
spider/assets_maintenance/0016,16,-3,0,0,0,
spider/assets_maintenance/0017,16,-3,0,0,0,
spider/assets_maintenance/0018,16,-3,0,0,0,
spider/assets_maintenance/0019,16,-3,0,0,0,
spider/assets_maintenance/0020,16,-3,0,0,0,
spider/assets_maintenance/0021,16,-3,0,0,0,
spider/assets_maintenance/0022,16,-3,0,0,0,
spider/assets_maintenance/0023,16,-3,0,0,0,
spider/assets_maintenance/0024,16,-3,0,0,0,
spider/assets_maintenance/0025,16,-3,0,0,0,
spider/assets_maintenance/0026,16,-3,0,0,0,
spider/assets_maintenance/0027,16,-3,0,0,0,
spider/assets_maintenance/0029,16,-3,0,0,0,
spider/assets_maintenance/0030,16,-3,0,0,0,
spider/assets_maintenance/0031,16,-3,0,0,0,
spider/baseball_1/0001,16,-3,0,0,0,
spider/baseball_1/0002,16,-3,0,0,0,
spider/baseball_1/0003,16,-3,0,0,0,
spider/baseball_1/0004,16,-3,0,0,0,
spider/baseball_1/0005,16,-3,0,0,0,
spider/baseball_1/0006,16,-3,0,0,0,
spider/baseball_1/0007,16,-3,0,0,0,
spider/baseball_1/0008,16,-3,0,0,0,
spider/baseball_1/0009,16,-3,0,0,0,
spider/baseball_1/0010,16,-3,0,0,0,
spider/baseball_1/0011,16,-3,0,0,0,
spider/baseball_1/0012,16,-3,0,0,0,
spider/baseball_1/0013,16,-3,0,0,0,
spider/baseball_1/0014,16,-3,0,0,0,
spider/baseball_1/0015,16,-3,0,0,0,
spider/baseball_1/0016,16,-3,0,0,0,
spider/baseball_1/0017,16,-3,0,0,0,
spider/baseball_1/0018,16,-3,0,0,0,
spider/baseball_1/0019,16,-3,0,0,0,
spider/baseball_1/0020,16,-3,0,0,0,
spider/baseball_1/0021,16,-3,0,0,0,
spider/baseball_1/0022,16,-3,0,0,0,
spider/baseball_1/0024,16,-3,0,0,0,
spider/baseball_1/0025,16,-3,0,0,0,
spider/baseball_1/0026,16,-3,0,0,0,
spider/baseball_1/0027,16,-3,0,0,0,
spider/baseball_1/0028,16,-3,0,0,0,
spider/baseball_1/0029,16,-3,0,0,0,
spider/baseball_1/0030,16,-3,0,0,0,
spider/baseball_1/0031,16,-3,0,0,0,
spider/baseball_1/0032,16,-3,0,0,0,
spider/baseball_1/0033,16,-3,0,0,0,
spider/baseball_1/0034,16,-3,0,0,0,
spider/baseball_1/0035,16,-3,0,0,0,
spider/baseball_1/0036,16,-3,0,0,0,
spider/baseball_1/0037,16,-3,0,0,0,
spider/baseball_1/0038,16,-3,0,0,0,
spider/baseball_1/0039,16,-3,0,0,0,
spider/baseball_1/0040,16,-3,0,0,0,
spider/baseball_1/0041,16,-3,0,0,0,
spider/behavior_monitoring/0001,16,-3,0,0,0,
spider/behavior_monitoring/0002,16,-3,0,0,0,
spider/behavior_monitoring/0003,16,-3,0,0,0,
spider/behavior_monitoring/0004,16,-3,0,0,0,
spider/behavior_monitoring/0005,16,-3,0,0,0,
spider/behavior_monitoring/0006,16,-3,0,0,0,
spider/behavior_monitoring/0007,16,-3,0,0,0,
spider/behavior_monitoring/0008,16,-3,0,0,0,
spider/behavior_monitoring/0009,16,-3,0,0,0,
spider/behavior_monitoring/0010,16,-3,0,0,0,
spider/behavior_monitoring/0011,16,-3,0,0,0,
spider/behavior_monitoring/0012,16,-3,0,0,0,
spider/behavior_monitoring/0013,16,-3,0,0,0,
spider/behavior_monitoring/0014,16,-3,0,0,0,
spider/behavior_monitoring/0015,16,-3,0,0,0,
spider/behavior_monitoring/0016,16,-3,0,0,0,
spider/behavior_monitoring/0017,16,-3,0,0,0,
spider/behavior_monitoring/0018,16,-3,0,0,0,
spider/behavior_monitoring/0019,16,-3,0,0,0,
spider/behavior_monitoring/0020,16,-3,0,0,0,
spider/behavior_monitoring/0021,16,-3,0,0,0,
spider/behavior_monitoring/0022,16,-3,0,0,0,
spider/behavior_monitoring/0023,16,-3,0,0,0,
spider/behavior_monitoring/0024,16,-3,0,0,0,
spider/behavior_monitoring/0025,16,-3,0,0,0,
spider/behavior_monitoring/0026,16,-3,0,0,0,
spider/behavior_monitoring/0027,16,-3,0,0,0,
spider/behavior_monitoring/0028,16,-3,0,0,0,
spider/behavior_monitoring/0029,16,-3,0,0,0,
spider/behavior_monitoring/0030,16,-3,0,0,0,
spider/behavior_monitoring/0031,16,-3,0,0,0,
spider/behavior_monitoring/0032,16,-3,0,0,0,
spider/behavior_monitoring/0033,16,-3,0,0,0,
spider/behavior_monitoring/0034,16,-3,0,0,0,
spider/behavior_monitoring/0035,16,-3,0,0,0,
spider/behavior_monitoring/0036,16,-3,0,0,0,
spider/behavior_monitoring/0037,16,-3,0,0,0,
spider/behavior_monitoring/0038,16,-3,0,0,0,
spider/behavior_monitoring/0039,16,-3,0,0,0,
spider/behavior_monitoring/0040,16,-3,0,0,0,
spider/bike_1/0001,16,-3,0,0,0,
spider/bike_1/0002,16,-3,0,0,0,
spider/bike_1/0003,16,-3,0,0,0,
spider/bike_1/0004,16,-3,0,0,0,
spider/bike_1/0005,16,-3,0,0,0,
spider/bike_1/0006,16,-3,0,0,0,
spider/bike_1/0007,16,-3,0,0,0,
spider/bike_1/0008,16,-3,0,0,0,
spider/bike_1/0009,16,-3,0,0,0,
spider/bike_1/0010,16,-3,0,0,0,
spider/bike_1/0011,16,-3,0,0,0,
spider/bike_1/0012,16,-3,0,0,0,
spider/bike_1/0013,16,-3,0,0,0,
spider/bike_1/0014,16,-3,0,0,0,
spider/bike_1/0015,16,-3,0,0,0,
spider/bike_1/0017,16,-3,0,0,0,
spider/bike_1/0018,16,-3,0,0,0,
spider/bike_1/0019,16,-3,0,0,0,
spider/bike_1/0020,16,-3,0,0,0,
spider/bike_1/0021,16,-3,0,0,0,
spider/bike_1/0022,16,-3,0,0,0,
spider/bike_1/0023,16,-3,0,0,0,
spider/bike_1/0024,16,-3,0,0,0,
spider/bike_1/0025,16,-3,0,0,0,
spider/bike_1/0026,16,-3,0,0,0,
spider/bike_1/0027,16,-3,0,0,0,
spider/bike_1/0028,16,-3,0,0,0,
spider/bike_1/0029,16,-3,0,0,0,
spider/bike_1/0030,16,-3,0,0,0,
spider/bike_1/0031,16,-3,0,0,0,
spider/bike_1/0032,16,-3,0,0,0,
spider/bike_1/0033,16,-3,0,0,0,
spider/bike_1/0034,16,-3,0,0,0,
spider/bike_1/0035,16,-3,0,0,0,
spider/bike_1/0036,16,-3,0,0,0,
spider/bike_1/0037,16,-3,0,0,0,
spider/bike_1/0038,16,-3,0,0,0,
spider/bike_1/0039,16,-3,0,0,0,
spider/bike_1/0040,16,-3,0,0,0,
spider/bike_1/0041,16,-3,0,0,0,
spider/bike_1/0042,16,-3,0,0,0,
spider/bike_1/0043,16,-3,0,0,0,
spider/bike_1/0044,16,-3,0,0,0,
spider/bike_1/0045,16,-3,0,0,0,
spider/bike_1/0046,16,-3,0,0,0,
spider/bike_1/0048,16,-3,0,0,0,
spider/bike_1/0049,16,-3,0,0,0,
spider/bike_1/0050,16,-3,0,0,0,
spider/bike_1/0051,16,-3,0,0,0,
spider/bike_1/0052,16,-3,0,0,0,
spider/body_builder/0001,16,-3,0,0,0,
spider/body_builder/0002,16,-3,0,0,0,
spider/body_builder/0003,16,-3,0,0,0,
spider/body_builder/0004,16,-3,0,0,0,
spider/body_builder/0005,16,-3,0,0,0,
spider/body_builder/0006,16,-3,0,0,0,
spider/body_builder/0007,16,-3,0,0,0,
spider/body_builder/0008,16,-3,0,0,0,
spider/body_builder/0009,16,-3,0,0,0,
spider/body_builder/0010,16,-3,0,0,0,
spider/body_builder/0011,16,-3,0,0,0,
spider/body_builder/0012,16,-3,0,0,0,
spider/body_builder/0013,16,-3,0,0,0,
spider/body_builder/0014,16,-3,0,0,0,
spider/body_builder/0015,16,-3,0,0,0,
spider/body_builder/0017,16,-3,0,0,0,
spider/body_builder/0018,16,-3,0,0,0,
spider/body_builder/0019,16,-3,0,0,0,
spider/body_builder/0020,16,-3,0,0,0,
spider/body_builder/0021,16,-3,0,0,0,
spider/body_builder/0022,16,-3,0,0,0,
spider/body_builder/0023,16,-3,0,0,0,
spider/body_builder/0024,16,-3,0,0,0,
spider/book_2/0001,16,-3,0,0,0,
spider/book_2/0002,16,-3,0,0,0,
spider/book_2/0003,16,-3,0,0,0,
spider/book_2/0004,16,-3,0,0,0,
spider/book_2/0005,16,-3,0,0,0,
spider/book_2/0006,16,-3,0,0,0,
spider/book_2/0007,16,-3,0,0,0,
spider/book_2/0008,16,-3,0,0,0,
spider/book_2/0009,16,-3,0,0,0,
spider/book_2/0010,16,-3,0,0,0,
spider/book_2/0011,16,-3,0,0,0,
spider/book_2/0012,16,-3,0,0,0,
spider/book_2/0013,16,-3,0,0,0,
spider/book_2/0014,16,-3,0,0,0,
spider/book_2/0015,16,-3,0,0,0,
spider/book_2/0016,16,-3,0,0,0,
spider/book_2/0017,16,-3,0,0,0,
spider/book_2/0018,16,-3,0,0,0,
spider/book_2/0019,16,-3,0,0,0,
spider/book_2/0020,16,-3,0,0,0,
spider/browser_web/0001,16,-3,0,0,0,
spider/browser_web/0002,16,-3,0,0,0,
spider/browser_web/0003,16,-3,0,0,0,
spider/browser_web/0004,16,-3,0,0,0,
spider/browser_web/0005,16,-3,0,0,0,
spider/browser_web/0006,16,-3,0,0,0,
spider/browser_web/0007,16,-3,0,0,0,
spider/browser_web/0008,16,-3,0,0,0,
spider/browser_web/0009,16,-3,0,0,0,
spider/browser_web/0010,16,-3,0,0,0,
spider/browser_web/0011,16,-3,0,0,0,
spider/browser_web/0012,16,-3,0,0,0,
spider/browser_web/0013,16,-3,0,0,0,
spider/browser_web/0014,16,-3,0,0,0,
spider/browser_web/0015,16,-3,0,0,0,
spider/browser_web/0016,16,-3,0,0,0,
spider/browser_web/0017,16,-3,0,0,0,
spider/browser_web/0018,16,-3,0,0,0,
spider/candidate_poll/0001,16,-3,0,0,0,
spider/candidate_poll/0002,16,-3,0,0,0,
spider/candidate_poll/0003,16,-3,0,0,0,
spider/candidate_poll/0004,16,-3,0,0,0,
spider/candidate_poll/0005,16,-3,0,0,0,
spider/candidate_poll/0006,16,-3,0,0,0,
spider/candidate_poll/0007,16,-3,0,0,0,
spider/candidate_poll/0008,16,-3,0,0,0,
spider/candidate_poll/0009,16,-3,0,0,0,
spider/candidate_poll/0010,16,-3,0,0,0,
spider/candidate_poll/0011,16,-3,0,0,0,
spider/candidate_poll/0012,16,-3,0,0,0,
spider/candidate_poll/0013,16,-3,0,0,0,
spider/candidate_poll/0014,16,-3,0,0,0,
spider/candidate_poll/0015,16,-3,0,0,0,
spider/candidate_poll/0016,16,-3,0,0,0,
spider/candidate_poll/0017,16,-3,0,0,0,
spider/candidate_poll/0019,16,-3,0,0,0,
spider/candidate_poll/0020,16,-3,0,0,0,
spider/chinook_1/0001,16,-3,0,0,0,
spider/chinook_1/0002,16,-3,0,0,0,
spider/chinook_1/0003,16,-3,0,0,0,
spider/chinook_1/0004,16,-3,0,0,0,
spider/chinook_1/0005,16,-3,0,0,0,
spider/chinook_1/0006,16,-3,0,0,0,
spider/chinook_1/0007,16,-3,0,0,0,
spider/chinook_1/0008,16,-3,0,0,0,
spider/chinook_1/0009,16,-3,0,0,0,
spider/chinook_1/0010,16,-3,0,0,0,
spider/chinook_1/0011,16,-3,0,0,0,
spider/chinook_1/0012,16,-3,0,0,0,
spider/chinook_1/0013,16,-3,0,0,0,
